Tanggal Order;Channel;Kategori Channel;Cust;Daerah;Provinsi;Pesanan;Kategori;Qty;Harga Jual;Harga setelah diskon;Total Diskon;Total Penjualan;Total
Thursday, 30 March 2023;Shopee;End User;mutiarashella05;KEDIRI;JAWA TIMUR;Dks Vanilla;Dupa Stik;1;17583;17583;0;17583;17583
Saturday, 01 April 2023;Offline;End User;Tante Ainat;TULUNGAGUNG;JAWA TIMUR;Dks Abdi Dalem;Dupa Stik;2;10000;10000;0;20000;20000
Saturday, 01 April 2023;Offline;End User;Mida;TULUNGAGUNG;JAWA TIMUR;Dks Cendana;Dupa Stik;5;10000;10000;0;50000;50000
Sunday, 02 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Blue Flower;Dupa Kerucut;5;14000;14000;0;70000;70000
Sunday, 02 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Melati;Dupa Kerucut;5;14000;14000;0;70000;70000
Sunday, 02 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;4;14000;14000;0;56000;56000
Sunday, 02 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Sakura;Dupa Kerucut;2;14000;14000;0;28000;28000
Sunday, 02 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Lemontea;Dupa Kerucut;2;14000;14000;0;28000;28000
Sunday, 02 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Vanilla;Dupa Kerucut;2;14000;14000;0;28000;28000
Sunday, 02 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Fruity;Dupa Kerucut;5;14000;14000;0;70000;70000
Monday, 03 April 2023;Shopee;End User;iqbalsonnypratama;MADIUN;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750
Monday, 03 April 2023;Shopee;End User;suwarna99;BANDUNG BARAT;JAWA BARAT;Dkk Gaharu;Dupa Kerucut;1;27300;27300;0;27300;27300
Tuesday, 04 April 2023;Shopee;End User;shula.ayu;JAKARTA SELATAN;DKI JAKARTA;Dks Melati;Dupa Stik;1;17400;17400;0;17400;17400
Wednesday, 05 April 2023;Shopee;End User;maryamafra;JAKARTA BARAT;DKI JAKARTA;Dks Melati;Dupa Stik;1;17400;17400;0;17400;17400
Wednesday, 05 April 2023;Shopee;End User;maryamafra;JAKARTA BARAT;DKI JAKARTA;Dks Baccarat;Dupa Stik;1;20000;20000;0;20000;20000
Wednesday, 05 April 2023;Shopee;End User;alfionitadewi;SLEMAN;D.I YOGYAKARTA;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750
Wednesday, 05 April 2023;Shopee;End User;alfionitadewi;SLEMAN;D.I YOGYAKARTA;Dks Cendana;Dupa Stik;1;21750;21750;0;21750;21750
Wednesday, 05 April 2023;Shopee;End User;alfionitadewi;SLEMAN;D.I YOGYAKARTA;Dks Baccarat;Dupa Stik;1;21750;21750;0;21750;21750
Friday, 07 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;4;14000;14000;0;56000;56000
Friday, 07 April 2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750
Friday, 07 April 2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;Dks Abdi Dalem;Dupa Stik;1;21750;21750;0;21750;21750
Friday, 07 April 2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;Dks Cendana;Dupa Stik;1;21750;21750;0;21750;21750
Friday, 07 April 2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;Dks Sakura;Dupa Stik;1;19350;19350;0;19350;19350
Friday, 07 April 2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;Dks Blue Flower;Dupa Stik;1;19350;19350;0;19350;19350
Friday, 07 April 2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;Dks Baccarat;Dupa Stik;1;19350;19350;0;19350;19350
Friday, 07 April 2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;Dks Lemontea;Dupa Stik;1;19350;19350;0;19350;19350
Friday, 07 April 2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;Dks Vanilla;Dupa Stik;1;19350;19350;0;19350;19350
Friday, 07 April 2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;Dks Melati;Dupa Stik;1;17400;17400;0;17400;17400
Sunday, 09 April 2023;Shopee;End User;qnun.t;JAKARTA SELATAN;DKI JAKARTA;Dks Fruity;Dupa Stik;1;21750;21750;0;21750;21750
Sunday, 09 April 2023;Shopee;End User;qnun.t;JAKARTA SELATAN;DKI JAKARTA;Dks Vanilla;Dupa Stik;1;21750;21750;0;21750;21750
Sunday, 09 April 2023;Shopee;End User;trianapunyanana;SURAKARTA (SOLO);JAWA TENGAH;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750
Monday, 10 April 2023;Shopee;End User;yudhasandia;PURWAKARTA;JAWA BARAT;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750
Monday, 10 April 2023;Shopee;End User;istrinya_nakamoto_yuta;PROBOLINGGO;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750
Monday, 10 April 2023;Shopee;End User;istrinya_nakamoto_yuta;PROBOLINGGO;JAWA TIMUR;Dks Sakura;Dupa Stik;1;21750;21750;0;21750;21750
Monday, 10 April 2023;Shopee;End User;istrinya_nakamoto_yuta;PROBOLINGGO;JAWA TIMUR;Dks Baccarat;Dupa Stik;1;21750;21750;0;21750;21750
Monday, 10 April 2023;Shopee;End User;sultandefan;JAKARTA BARAT;DKI JAKARTA;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750
Monday, 10 April 2023;Shopee;End User;sultandefan;JAKARTA BARAT;DKI JAKARTA;Dks Melati;Dupa Stik;1;17400;17400;0;17400;17400
Monday, 10 April 2023;Shopee;End User;sultandefan;JAKARTA BARAT;DKI JAKARTA;Dks Blue Flower;Dupa Stik;1;21750;21750;0;21750;21750
Monday, 10 April 2023;Shopee;End User;sultandefan;JAKARTA BARAT;DKI JAKARTA;Dks Baccarat;Dupa Stik;1;21750;21750;0;21750;21750
Tuesday, 11 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Gaharu;Dupa Stik;25;9000;9000;0;225000;225000
Tuesday, 11 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Melati;Dupa Stik;10;9000;9000;0;90000;90000
Tuesday, 11 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Blue Flower;Dupa Stik;10;9000;9000;0;90000;90000
Tuesday, 11 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Cendana;Dupa Stik;5;9000;9000;0;45000;45000
Tuesday, 11 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Abdi Dalem;Dupa Stik;5;9000;9000;0;45000;45000
Tuesday, 11 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Baccarat;Dupa Stik;25;9000;9000;0;225000;225000
Tuesday, 11 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Lemontea;Dupa Stik;10;9000;9000;0;90000;90000
Tuesday, 11 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Vanilla;Dupa Stik;25;9000;9000;0;225000;225000
Tuesday, 11 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Fruity;Dupa Stik;30;9000;9000;0;270000;270000
Tuesday, 11 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;10;14000;14000;0;140000;140000
Tuesday, 11 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Melati;Dupa Kerucut;5;14000;14000;0;70000;70000
Tuesday, 11 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Blue Flower;Dupa Kerucut;5;14000;14000;0;70000;70000
Tuesday, 11 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;15;14000;14000;0;210000;210000
Tuesday, 11 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Lemontea;Dupa Kerucut;10;14000;14000;0;140000;140000
Tuesday, 11 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Vanilla;Dupa Kerucut;5;14000;14000;0;70000;70000
Tuesday, 11 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Fruity;Dupa Kerucut;5;14000;14000;0;70000;70000
Tuesday, 11 April 2023;Shopee;End User;dhegafatar;KARANGANYAR;JAWA TENGAH;Dkk Fruity;Dupa Kerucut;1;30000;30000;0;30000;30000
Tuesday, 11 April 2023;Shopee;End User;dhegafatar;KARANGANYAR;JAWA TENGAH;Dkk Baccarat;Dupa Kerucut;1;24300;24300;0;24300;24300
Tuesday, 11 April 2023;Shopee;End User;alfionitadewi;SLEMAN;D.I YOGYAKARTA;Dks Gaharu;Dupa Stik;5;19350;19350;0;96750;96750
Tuesday, 11 April 2023;Shopee;End User;alfionitadewi;SLEMAN;D.I YOGYAKARTA;Dks Cendana;Dupa Stik;5;19350;19350;0;96750;96750
Tuesday, 11 April 2023;Shopee;End User;alfionitadewi;SLEMAN;D.I YOGYAKARTA;Dkk Gaharu;Dupa Kerucut;2;30000;30000;0;60000;60000
Thursday, 13 April 2023;Shopee;End User;jjshopp_kediri;KEDIRI;JAWA TIMUR;Dks Vanilla;Dupa Stik;1;20500;20500;0;20500;20500
Thursday, 13 April 2023;Shopee;End User;adicff;MAGELANG;JAWA TENGAH;Dks Gaharu;Dupa Stik;1;20500;20500;0;20500;20500
Saturday, 15 April 2023;Shopee;End User;ajengandika05;KULON PROGO;D.I YOGYAKARTA;Dks Gaharu;Dupa Stik;3;18100;18100;0;54300;54300
Saturday, 15 April 2023;Shopee;End User;ajengandika05;BANTUL;D.I YOGYAKARTA;Dks Baccarat;Dupa Stik;2;18100;18100;0;36200;36200
Saturday, 15 April 2023;Shopee;End User;ajengandika05;BANTUL;D.I YOGYAKARTA;Dks Gaharu;Dupa Stik;2;20500;20500;0;41000;41000
Saturday, 15 April 2023;Shopee;End User;ajengandika05;BANTUL;D.I YOGYAKARTA;Dks Baccarat;Dupa Stik;3;18100;18100;0;54300;54300
Saturday, 15 April 2023;Shopee;End User;ajengandika05;BANTUL;D.I YOGYAKARTA;Dks Vanilla;Dupa Stik;2;18100;18100;0;36200;36200
Saturday, 15 April 2023;Shopee;End User;evanataliasugianto;BOGOR;JAWA BARAT;Dks Gaharu;Dupa Stik;1;20500;20500;0;20500;20500
Saturday, 15 April 2023;Shopee;End User;salvia_clarissa10;SIDOARJO;JAWA TIMUR;Dks Melati;Dupa Stik;1;30000;30000;0;30000;30000
Saturday, 15 April 2023;Shopee;End User;rispaulimanullang;KOTA PALEMBANG;SUMATERA SELATAN;Dks Baccarat;Dupa Stik;1;20500;20500;0;20500;20500
Saturday, 15 April 2023;Shopee;End User;rispaulimanullang;KOTA PALEMBANG;SUMATERA SELATAN;Dks Vanilla;Dupa Stik;1;20500;20500;0;20500;20500
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Gaharu;Dupa Stik;15;9000;9000;0;135000;135000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Melati;Dupa Stik;10;9000;9000;0;90000;90000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Blue Flower;Dupa Stik;15;9000;9000;0;135000;135000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Cendana;Dupa Stik;30;9000;9000;0;270000;270000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Abdi Dalem;Dupa Stik;20;9000;9000;0;180000;180000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Baccarat;Dupa Stik;24;9000;9000;0;216000;216000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Sakura;Dupa Stik;30;9000;9000;0;270000;270000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Lemontea;Dupa Stik;20;9000;9000;0;180000;180000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Vanilla;Dupa Stik;25;9000;9000;0;225000;225000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Fruity;Dupa Stik;15;9000;9000;0;135000;135000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;5;14000;14000;0;70000;70000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Melati;Dupa Kerucut;5;14000;14000;0;70000;70000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Blue Flower;Dupa Kerucut;15;14000;14000;0;210000;210000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;10;14000;14000;0;140000;140000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Abdi Dalem;Dupa Kerucut;10;14000;14000;0;140000;140000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;5;14000;14000;0;70000;70000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Sakura;Dupa Kerucut;10;14000;14000;0;140000;140000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Lemontea;Dupa Kerucut;5;14000;14000;0;70000;70000
Sunday, 16 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Vanilla;Dupa Kerucut;5;14000;14000;0;70000;70000
Sunday, 16 April 2023;Shopee;End User;salsabilaahw;MALANG;JAWA TIMUR;Dks Vanilla;Dupa Stik;1;20500;20500;0;20500;20500
Sunday, 16 April 2023;Shopee;End User;baroro68;MALANG;JAWA TIMUR;Dks Melati;Dupa Stik;1;16400;16400;0;16400;16400
Sunday, 16 April 2023;Shopee;End User;baroro68;MALANG;JAWA TIMUR;Dks Lemontea;Dupa Stik;1;20500;20500;0;20500;20500
Sunday, 16 April 2023;Shopee;End User;sobfaridpadi;LAMONGAN;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;1;30000;30000;0;30000;30000
Sunday, 16 April 2023;Shopee;End User;bayurmdh26;TANGERANG SELATAN;BANTEN;Dks Lemontea;Dupa Stik;1;20500;20500;0;20500;20500
Sunday, 16 April 2023;Shopee;End User;bayurmdh26;TANGERANG SELATAN;BANTEN;Dks Vanilla;Dupa Stik;1;20500;20500;0;20500;20500
Monday, 17 April 2023;Shopee;End User;yennyoctafiana;TANGERANG;BANTEN;Dks Sakura;Dupa Stik;1;18700;18700;0;18700;18700
Monday, 17 April 2023;Shopee;End User;yennyoctafiana;TANGERANG;BANTEN;Dks Blue Flower;Dupa Stik;1;18700;18700;0;18700;18700
Monday, 17 April 2023;Shopee;End User;yennyoctafiana;TANGERANG;BANTEN;Dks Baccarat;Dupa Stik;2;18700;18700;0;37400;37400
Monday, 17 April 2023;Shopee;End User;yennyoctafiana;TANGERANG;BANTEN;Dks Vanilla;Dupa Stik;1;18700;18700;0;18700;18700
Tuesday, 18 April 2023;Shopee;End User;arinalifih;TULUNGAGUNG;JAWA TIMUR;Dks Lemontea;Dupa Stik;3;20500;20500;0;61500;61500
Tuesday, 18 April 2023;Shopee;End User;arinalifih;BEKASI;JAWA BARAT;Dks Gaharu;Dupa Stik;2;18700;18700;0;37400;37400
Tuesday, 18 April 2023;Shopee;End User;arinalifih;BEKASI;JAWA BARAT;Dks Cendana;Dupa Stik;3;18700;18700;0;56100;56100
Tuesday, 18 April 2023;Shopee;End User;alyanblh123;KOTA PALEMBANG;SUMATERA SELATAN;Dks Sakura;Dupa Stik;1;20500;20500;0;20500;20500
Tuesday, 18 April 2023;Shopee;End User;alyanblh123;KOTA PALEMBANG;SUMATERA SELATAN;Dks Blue Flower;Dupa Stik;1;20500;20500;0;20500;20500
Wednesday, 19 April 2023;Shopee;End User;19980507.;PEKALONGAN;JAWA TENGAH;Dks Vanilla;Dupa Stik;1;20500;20500;0;20500;20500
Thursday, 20 April 2023;Shopee;End User;thadewa;CIAMIS;JAWA BARAT;Dks Sakura;Dupa Stik;1;20500;20500;0;20500;20500
Thursday, 20 April 2023;Shopee;End User;thadewa;CIAMIS;JAWA BARAT;Dks Vanilla;Dupa Stik;1;20500;20500;0;20500;20500
Thursday, 20 April 2023;Shopee;End User;anisasfar;SURABAYA;JAWA TIMUR;Dks Baccarat;Dupa Stik;1;20500;20500;0;20500;20500
Thursday, 20 April 2023;Shopee;End User;liekelieke;KOTA YOGYAKARTA;D.I YOGYAKARTA;Dks Gaharu;Dupa Stik;1;20500;20500;0;20500;20500
Wednesday, 26 April 2023;Shopee;End User;runchloss;KEDIRI;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;20000;20000;0;20000;20000
Wednesday, 26 April 2023;Shopee;End User;runchloss;KEDIRI;JAWA TIMUR;Dks Cendana;Dupa Stik;1;20000;20000;0;20000;20000
Wednesday, 26 April 2023;Shopee;End User;yasinthapramesti;BOGOR;JAWA BARAT;Dks Baccarat;Dupa Stik;1;20000;20000;0;20000;20000
Wednesday, 26 April 2023;Shopee;End User;yasinthapramesti;BOGOR;JAWA BARAT;Dks Vanilla;Dupa Stik;1;25000;25000;0;25000;25000
Wednesday, 26 April 2023;Shopee;End User;celengan26;SIDOARJO;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;20000;20000;0;20000;20000
Wednesday, 26 April 2023;Shopee;End User;celengan26;SIDOARJO;JAWA TIMUR;Dks Melati;Dupa Stik;1;16000;16000;0;16000;16000
Thursday, 27 April 2023;Shopee;End User;mkdo5z1bg3;BLITAR;JAWA TIMUR;Dks Abdi Dalem;Dupa Stik;1;20000;20000;0;20000;20000
Friday, 28 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Gaharu;Dupa Stik;30;9000;9000;0;270000;270000
Friday, 28 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Melati;Dupa Stik;45;9000;9000;0;405000;405000
Friday, 28 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Cendana;Dupa Stik;5;9000;9000;0;45000;45000
Friday, 28 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Baccarat;Dupa Stik;45;9000;9000;0;405000;405000
Friday, 28 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Sakura;Dupa Stik;30;9000;9000;0;270000;270000
Friday, 28 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Lemontea;Dupa Stik;5;9000;9000;0;45000;45000
Friday, 28 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;3;14000;14000;0;42000;42000
Friday, 28 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;3;14000;14000;0;42000;42000
Friday, 28 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;3;14000;14000;0;42000;42000
Friday, 28 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Sakura;Dupa Kerucut;3;14000;14000;0;42000;42000
Friday, 28 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Lemontea;Dupa Kerucut;3;14000;14000;0;42000;42000
Friday, 28 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Gaharu;Dupa Stik;20;9000;9000;0;180000;180000
Friday, 28 April 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;5;14000;14000;0;70000;70000
Friday, 28 April 2023;Shopee;End User;amandafebysab;JAKARTA UTARA;DKI JAKARTA;Dks Gaharu;Dupa Stik;2;20000;20000;0;40000;40000
Saturday, 29 April 2023;Shopee;End User;prilla69;SURABAYA;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;18288;18288;0;18288;18288
Saturday, 29 April 2023;Shopee;End User;prilla69;SURABAYA;JAWA TIMUR;Dks Cendana;Dupa Stik;1;18285;18285;0;18285;18285
Saturday, 29 April 2023;Shopee;End User;prilla69;SURABAYA;JAWA TIMUR;Dks Blue Flower;Dupa Stik;1;18285;18285;0;18285;18285
Saturday, 29 April 2023;Shopee;End User;prilla69;SURABAYA;JAWA TIMUR;Dks Baccarat;Dupa Stik;1;18285;18285;0;18285;18285
Saturday, 29 April 2023;Shopee;End User;prilla69;SURABAYA;JAWA TIMUR;Dks Vanilla;Dupa Stik;1;22857;22857;0;22857;22857
Saturday, 29 April 2023;Shopee;End User;prilla69;SURABAYA;JAWA TIMUR;Dks Melati;Dupa Stik;1;16000;16000;0;16000;16000
Sunday, 30 April 2023;Shopee;End User;amochin;MADIUN;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;20000;20000;0;20000;20000
Sunday, 30 April 2023;Shopee;End User;amochin;MADIUN;JAWA TIMUR;Dks Melati;Dupa Stik;1;16000;16000;0;16000;16000
Monday, 01 May 2023;Shopee;End User;ulfaanisa17;JAKARTA SELATAN;DKI JAKARTA;Dks Gaharu;Dupa Stik;1;20000;20000;0;20000;20000
Monday, 01 May 2023;Shopee;End User;ulfaanisa17;JAKARTA SELATAN;DKI JAKARTA;Dks Baccarat;Dupa Stik;1;20000;20000;0;20000;20000
Tuesday, 02 May 2023;Shopee;End User;nabilnabol07;MALANG;JAWA TIMUR;Dks Melati;Dupa Stik;1;16000;16000;0;16000;16000
Tuesday, 02 May 2023;Shopee;End User;rosa0202;KEDIRI;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;20000;20000;0;20000;20000
Wednesday, 03 May 2023;Shopee;End User;masardi49;BANDUNG;JAWA BARAT;Dks Baccarat;Dupa Stik;2;20000;20000;0;40000;40000
Wednesday, 03 May 2023;Shopee;End User;wahyuinggil27;BANYUMAS;JAWA TENGAH;Dks Sakura;Dupa Stik;1;20000;20000;0;20000;20000
Wednesday, 03 May 2023;Shopee;End User;wahyuinggil27;BANYUMAS;JAWA TENGAH;Dks Melati;Dupa Stik;1;16000;16000;0;16000;16000
Thursday, 04 May 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Gaharu;Dupa Stik;20;9000;9000;0;180000;180000
Thursday, 04 May 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Cendana;Dupa Stik;35;9000;9000;0;315000;315000
Thursday, 04 May 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Blue Flower;Dupa Stik;25;9000;9000;0;225000;225000
Thursday, 04 May 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Abdi Dalem;Dupa Stik;30;9000;9000;0;270000;270000
Thursday, 04 May 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Lemontea;Dupa Stik;40;9000;9000;0;360000;360000
Thursday, 04 May 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Vanilla;Dupa Stik;4;9000;9000;0;36000;36000
Thursday, 04 May 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dks Fruity;Dupa Stik;30;9000;9000;0;270000;270000
Thursday, 04 May 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;15;14000;14000;0;210000;210000
Thursday, 04 May 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Blue Flower;Dupa Kerucut;5;14000;14000;0;70000;70000
Thursday, 04 May 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;10;14000;14000;0;140000;140000
Thursday, 04 May 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Abdi Dalem;Dupa Kerucut;10;14000;14000;0;140000;140000
Thursday, 04 May 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;10;14000;14000;0;140000;140000
Thursday, 04 May 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Sakura;Dupa Kerucut;9;14000;14000;0;126000;126000
Thursday, 04 May 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Lemontea;Dupa Kerucut;15;14000;14000;0;210000;210000
Thursday, 04 May 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Vanilla;Dupa Kerucut;2;14000;14000;0;28000;28000
Thursday, 04 May 2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;Dkk Fruity;Dupa Kerucut;15;14000;14000;0;210000;210000
Friday, 05 May 2023;Shopee;End User;vier203;BATU;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;20250;20250;0;20250;20250
Friday, 05 May 2023;Shopee;End User;vier203;BATU;JAWA TIMUR;Dks Cendana;Dupa Stik;1;25000;25000;0;25000;25000
Friday, 05 May 2023;Shopee;End User;septiwardani;BANGLI;BALI;Dks Sakura;Dupa Stik;1;25000;25000;0;25000;25000
Friday, 05 May 2023;Shopee;End User;niam.bahrul;SLEMAN;D.I YOGYAKARTA;Dks Gaharu;Dupa Stik;1;20250;20250;0;20250;20250
Saturday, 06 May 2023;Shopee;End User;pranatalingga28;BATU;JAWA TIMUR;Dks Abdi Dalem;Dupa Stik;1;23045;23045;0;23045;23045
Saturday, 06 May 2023;Shopee;End User;pranatalingga28;BATU;JAWA TIMUR;Dks Cendana;Dupa Stik;1;23043;23043;0;23043;23043
Saturday, 06 May 2023;Shopee;End User;pranatalingga28;BATU;JAWA TIMUR;Dks Melati;Dupa Stik;2;18434;18434;0;36868;36868
Saturday, 06 May 2023;Shopee;End User;pranatalingga28;BATU;JAWA TIMUR;Dks Baccarat;Dupa Stik;1;23043;23043;0;23043;23043
Saturday, 06 May 2023;Shopee;End User;anyagabriell;GRESIK;JAWA TIMUR;Dks Sakura;Dupa Stik;1;25000;25000;0;25000;25000
Saturday, 06 May 2023;Shopee;End User;anyagabriell;GRESIK;JAWA TIMUR;Dks Melati;Dupa Stik;1;20000;20000;0;20000;20000
Saturday, 06 May 2023;Shopee;End User;anyagabriell;GRESIK;JAWA TIMUR;Dks Baccarat;Dupa Stik;2;25000;25000;0;50000;50000
Tuesday, 09 May 2023;Shopee;End User;neferefel;SIDOARJO;JAWA TIMUR;Dks Melati;Dupa Stik;1;20000;20000;0;20000;20000
