Tanggal Order;Channel;Kategori Channel;Cust;Kab/Kota;Provinsi;Pesanan;Kategori;Produk;Qty;Harga Jual;Harga setelah diskon;Total Diskon;Total Penjualan;Total;Anomaly_Flags;Is_Anomaly;Expected_Total_Penjualan;Expected_Total_Diskon;Duplicate_Group_Size;Sheet
09/11/2024 00:00;Shopee;End User;aisanya12;BOGOR;JAWA BARAT;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;35490;3510;39000;35490;TotalPenjualan_Mismatch;TRUE;35490;3510;1;2024
09/11/2024 00:00;Shopee;End User;_k7vfn7dbw;BANDUNG;JAWA BARAT;DKS Melati;Dks Melati;Dupa Stik;1;30000;27300;2700;30000;27300;TotalPenjualan_Mismatch;TRUE;27300;2700;1;2024
09/11/2024 00:00;Shopee;End User;fransiskarahmaditaputrihapsari;SURABAYA;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;34780;4220;39000;34780;TotalPenjualan_Mismatch;TRUE;34780;4220;1;2024
09/11/2024 00:00;Shopee;End User;fransiskarahmaditaputrihapsari;SURABAYA;JAWA TIMUR;DKK Abdi Dalem;Dkk Abdi Dalem;Dupa Kerucut;1;39000;34780;4220;39000;34780;TotalPenjualan_Mismatch;TRUE;34780;4220;1;2024
09/11/2024 00:00;Shopee;End User;fransiskarahmaditaputrihapsari;SURABAYA;JAWA TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;34780;4220;39000;34780;TotalPenjualan_Mismatch;TRUE;34780;4220;1;2024
10/11/2024 00:00;Shopee;End User;hairunz;KOTA BANJARMASIN;KALIMANTAN SELATAN;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;35490;3510;39000;35490;TotalPenjualan_Mismatch;TRUE;35490;3510;1;2024
10/11/2024 00:00;Shopee;End User;asepinthesky;SLEMAN;D.I YOGYAKARTA;DKS Gaharu;Dks Gaharu;Dupa Stik;1;30000;27300;2700;30000;27300;TotalPenjualan_Mismatch;TRUE;27300;2700;1;2024
10/11/2024 00:00;Shopee;End User;asepinthesky;SLEMAN;D.I YOGYAKARTA;Tempat Dupa Bubble Coaster;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;25480;2520;28000;25480;TotalPenjualan_Mismatch;TRUE;25480;2520;1;2024
10/11/2024 00:00;Shopee;End User;rizkialawi;SERANG;BANTEN;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;35490;3510;39000;35490;TotalPenjualan_Mismatch;TRUE;35490;3510;1;2024
10/11/2024 00:00;Shopee;End User;rmdn05;KAB. BUNGO;JAMBI;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;1;30000;27300;2700;30000;27300;TotalPenjualan_Mismatch;TRUE;27300;2700;1;2024
10/11/2024 00:00;Shopee;End User;rmdn05;KAB. BUNGO;JAMBI;DKS Vanilla;Dks Vanilla;Dupa Stik;1;30000;27300;2700;30000;27300;TotalPenjualan_Mismatch;TRUE;27300;2700;1;2024
10/11/2024 00:00;Shopee;End User;musabambank;BATU;JAWA TIMUR;DKS Blue Flower;Dks Blue Flower;Dupa Stik;3;30000;26754;3246;90000;80262;TotalPenjualan_Mismatch;TRUE;80262;9738;1;2024
10/11/2024 00:00;Shopee;End User;musabambank;BATU;JAWA TIMUR;DKK Blue Flower;Dkk Blue Flower;Dupa Kerucut;1;39000;35490;3510;39000;35490;TotalPenjualan_Mismatch;TRUE;35490;3510;1;2024
10/11/2024 00:00;Shopee;End User;saptohc;BEKASI;JAWA BARAT;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;2;39000;35490;3510;78000;70980;TotalPenjualan_Mismatch;TRUE;70980;7020;1;2024
11/11/2024 00:00;Shopee;End User;iwanpaico;TULUNGAGUNG;JAWA TIMUR;Adonan Dupa;Adonan Dupa;Dupa;1;15000;15000;0;15000;15000;;FALSE;15000;0;1;2024
11/11/2024 00:00;Shopee;End User;elisaarsdy;KOTA BALIKPAPAN;KALIMANTAN TIMUR;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;39000;37050;1950;39000;37050;TotalPenjualan_Mismatch;TRUE;37050;1950;1;2024
11/11/2024 00:00;Shopee;End User;elisaarsdy;KOTA BALIKPAPAN;KALIMANTAN TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;37050;1950;39000;37050;TotalPenjualan_Mismatch;TRUE;37050;1950;1;2024
11/11/2024 00:00;Shopee;End User;darwatiksw;TULUNGAGUNG;JAWA TIMUR;DKS Blue Flower;Dks Blue Flower;Dupa Stik;1;30000;15000;15000;30000;15000;TotalPenjualan_Mismatch;TRUE;15000;15000;1;2024
11/11/2024 00:00;Shopee;End User;darwatiksw;TULUNGAGUNG;JAWA TIMUR;DKS Vanilla;Dks Vanilla;Dupa Stik;1;30000;15000;15000;30000;15000;TotalPenjualan_Mismatch;TRUE;15000;15000;1;2024
11/11/2024 00:00;Shopee;End User;viaviana25;BREBES;JAWA TENGAH;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;2;39000;37050;1950;78000;74100;TotalPenjualan_Mismatch;TRUE;74100;3900;1;2024
11/11/2024 00:00;Shopee;End User;add4fpx165mamov2xaepw3fsi3zv;MALANG;JAWA TIMUR;DKK 5 Aroma Calm Series;Dkk 5 Aroma Calm Series;Dupa Kerucut;1;190000;180500;9500;190000;180500;TotalPenjualan_Mismatch;TRUE;180500;9500;1;2024
11/11/2024 00:00;Shopee;End User;tobyjohanes;TANGERANG;BANTEN;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;2;39000;36309;2691;78000;72618;TotalPenjualan_Mismatch;TRUE;72618;5382;1;2024
11/11/2024 00:00;Shopee;End User;tobyjohanes;TANGERANG;BANTEN;Mabkhara Vas;Mabkhara Vas;Mabkhara;1;49000;48020;980;49000;48020;TotalPenjualan_Mismatch;TRUE;48020;980;1;2024
11/11/2024 00:00;Shopee;End User;devinata2581;PATI;JAWA TENGAH;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;37050;1950;39000;37050;TotalPenjualan_Mismatch;TRUE;37050;1950;1;2024
11/11/2024 00:00;Shopee;End User;nayaerlistaa;PEMALANG;JAWA TENGAH;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050;TotalPenjualan_Mismatch;TRUE;37050;1950;1;2024
11/11/2024 00:00;Shopee;End User;yantisyahid;DEPOK;JAWA BARAT;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;37050;1950;39000;37050;TotalPenjualan_Mismatch;TRUE;37050;1950;1;2024
11/11/2024 00:00;Shopee;End User;fbudiyanto1374;SIDOARJO;JAWA TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;37050;1950;39000;37050;TotalPenjualan_Mismatch;TRUE;37050;1950;1;2024
11/11/2024 00:00;Shopee;End User;amarabinasir;SEMARANG;JAWA TENGAH;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;37050;1950;39000;37050;TotalPenjualan_Mismatch;TRUE;37050;1950;1;2024
11/11/2024 00:00;Shopee;End User;agust94;JAKARTA BARAT;DKI JAKARTA;DKK Melati;Dkk Melati;Dupa Kerucut;3;39000;36309;2691;117000;108927;TotalPenjualan_Mismatch;TRUE;108927;8073;1;2024
11/11/2024 00:00;Shopee;End User;her1607;SUKOHARJO;JAWA TENGAH;DKS Blue Flower;Dks Blue Flower;Dupa Stik;1;30000;15000;15000;30000;15000;TotalPenjualan_Mismatch;TRUE;15000;15000;1;2024
11/11/2024 00:00;Shopee;End User;her1607;SUKOHARJO;JAWA TENGAH;DKS Vanilla;Dks Vanilla;Dupa Stik;1;30000;15000;15000;30000;15000;TotalPenjualan_Mismatch;TRUE;15000;15000;1;2024
11/11/2024 00:00;Shopee;End User;sandysandot;KOTA YOGYAKARTA;D.I YOGYAKARTA;DKS Gaharu;Dks Gaharu;Dupa Stik;1;30000;28800;1200;30000;28800;TotalPenjualan_Mismatch;TRUE;28800;1200;1;2024
11/11/2024 00:00;Shopee;End User;sandysandot;KOTA YOGYAKARTA;D.I YOGYAKARTA;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;1;30000;28800;1200;30000;28800;TotalPenjualan_Mismatch;TRUE;28800;1200;1;2024
11/11/2024 00:00;Shopee;End User;sandysandot;KOTA YOGYAKARTA;D.I YOGYAKARTA;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;39000;35568;3432;39000;35568;TotalPenjualan_Mismatch;TRUE;35568;3432;1;2024
11/11/2024 00:00;Shopee;End User;sandysandot;KOTA YOGYAKARTA;D.I YOGYAKARTA;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;39000;35568;3432;39000;35568;TotalPenjualan_Mismatch;TRUE;35568;3432;1;2024
11/11/2024 00:00;Shopee;End User;sandysandot;KOTA YOGYAKARTA;D.I YOGYAKARTA;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;35568;3432;39000;35568;TotalPenjualan_Mismatch;TRUE;35568;3432;1;2024
11/11/2024 00:00;Shopee;End User;sandysandot;KOTA YOGYAKARTA;D.I YOGYAKARTA;DKS Vanilla;Dks Vanilla;Dupa Stik;1;30000;15000;15000;30000;15000;TotalPenjualan_Mismatch;TRUE;15000;15000;1;2024
11/11/2024 00:00;Shopee;End User;saturn19__;TANGERANG SELATAN;BANTEN;DKS Blue Flower;Dks Blue Flower;Dupa Stik;1;30000;15000;15000;30000;15000;TotalPenjualan_Mismatch;TRUE;15000;15000;1;2024
12/11/2024 00:00;Shopee;End User;masjen26;JAKARTA SELATAN;DKI JAKARTA;DKS Fruity;Dks Fruity;Dupa Stik;1;30000;27300;2700;30000;27300;TotalPenjualan_Mismatch;TRUE;27300;2700;1;2024
12/11/2024 00:00;Shopee;End User;lestarioctav;KOTA BATAM;KEPULAUAN RIAU;DKS Mawar;Dks Mawar;Dupa Stik;2;30000;27300;2700;60000;54600;TotalPenjualan_Mismatch;TRUE;54600;5400;1;2024
12/11/2024 00:00;Shopee;End User;nofalyakamalin;MALANG;JAWA TIMUR;DKK Blue Flower;Dkk Blue Flower;Dupa Kerucut;1;39000;35490;3510;39000;35490;TotalPenjualan_Mismatch;TRUE;35490;3510;1;2024
12/11/2024 00:00;Shopee;End User;nofalyakamalin;MALANG;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;34070;4930;39000;34070;TotalPenjualan_Mismatch;TRUE;34070;4930;1;2024
12/11/2024 00:00;Shopee;End User;nofalyakamalin;MALANG;JAWA TIMUR;DKK Fruity;Dkk Fruity;Dupa Kerucut;2;39000;34070;4930;78000;68140;TotalPenjualan_Mismatch;TRUE;68140;9860;1;2024
12/11/2024 00:00;Shopee;End User;nofalyakamalin;MALANG;JAWA TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;34070;4930;39000;34070;TotalPenjualan_Mismatch;TRUE;34070;4930;1;2024
12/11/2024 00:00;Shopee;End User;nofalyakamalin;MALANG;JAWA TIMUR;Mabkhara Vas;Mabkhara Vas;Mabkhara;1;49000;42806;6194;49000;42806;TotalPenjualan_Mismatch;TRUE;42806;6194;1;2024
12/11/2024 00:00;Shopee;End User;rienwulandari;BADUNG;BALI;DKS Sakura;Dks Sakura;Dupa Stik;1;30000;27300;2700;30000;27300;TotalPenjualan_Mismatch;TRUE;27300;2700;1;2024
12/11/2024 00:00;Shopee;End User;rienwulandari;BADUNG;BALI;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;34070;4930;39000;34070;TotalPenjualan_Mismatch;TRUE;34070;4930;1;2024
12/11/2024 00:00;Shopee;End User;rienwulandari;BADUNG;BALI;DKS Baccarat;Dks Baccarat;Dupa Stik;1;30000;26208;3792;30000;26208;TotalPenjualan_Mismatch;TRUE;26208;3792;1;2024
12/11/2024 00:00;Shopee;End User;rienwulandari;BADUNG;BALI;DKS Mawar;Dks Mawar;Dupa Stik;1;30000;26208;3792;30000;26208;TotalPenjualan_Mismatch;TRUE;26208;3792;1;2024
12/11/2024 00:00;Shopee;End User;rienwulandari;BADUNG;BALI;DKS Vanilla;Dks Vanilla;Dupa Stik;1;30000;26208;3792;30000;26208;TotalPenjualan_Mismatch;TRUE;26208;3792;1;2024
12/11/2024 00:00;Shopee;End User;rienwulandari;BADUNG;BALI;Mabkhara Vas Coaster;Mabkhara Vas Coaster;Mabkhara;1;69000;66240;2760;69000;66240;TotalPenjualan_Mismatch;TRUE;66240;2760;1;2024
12/11/2024 00:00;Shopee;End User;zaintamara;KAB. KUTAI KARTANEGARA;KALIMANTAN TIMUR;Tempat Dupa Stik Egronomic;Tempat Dupa Stik Egronomic;Tatakan Dupa;2;129000;93200;35800;258000;186400;TotalPenjualan_Mismatch;TRUE;186400;71600;1;2024
12/11/2024 00:00;Shopee;End User;v68cunezgy;KUNINGAN;JAWA BARAT;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;35490;3510;39000;35490;TotalPenjualan_Mismatch;TRUE;35490;3510;1;2024
12/11/2024 00:00;Shopee;End User;kliwier89;MALANG;JAWA TIMUR;DKS Sakura;Dks Sakura;Dupa Stik;1;30000;27300;2700;30000;27300;TotalPenjualan_Mismatch;TRUE;27300;2700;1;2024
12/11/2024 00:00;Shopee;End User;kliwier89;MALANG;JAWA TIMUR;DKS Blue Flower;Dks Blue Flower;Dupa Stik;1;30000;26208;3792;30000;26208;TotalPenjualan_Mismatch;TRUE;26208;3792;1;2024
12/11/2024 00:00;Shopee;End User;kliwier89;MALANG;JAWA TIMUR;DKS Baccarat;Dks Baccarat;Dupa Stik;1;30000;26208;3792;30000;26208;TotalPenjualan_Mismatch;TRUE;26208;3792;1;2024
12/11/2024 00:00;Shopee;End User;kliwier89;MALANG;JAWA TIMUR;DKS Mawar;Dks Mawar;Dupa Stik;1;30000;26208;3792;30000;26208;TotalPenjualan_Mismatch;TRUE;26208;3792;1;2024
12/11/2024 00:00;Shopee;End User;kliwier89;MALANG;JAWA TIMUR;DKS Lemontea;Dks Lemontea;Dupa Stik;1;30000;26208;3792;30000;26208;TotalPenjualan_Mismatch;TRUE;26208;3792;1;2024
12/11/2024 00:00;Shopee;End User;kliwier89;MALANG;JAWA TIMUR;DKS Vanilla;Dks Vanilla;Dupa Stik;1;30000;26208;3792;30000;26208;TotalPenjualan_Mismatch;TRUE;26208;3792;1;2024
12/11/2024 00:00;Shopee;End User;whatever_mode;SURABAYA;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;2;39000;34780;4220;78000;69560;TotalPenjualan_Mismatch;TRUE;69560;8440;1;2024
12/11/2024 00:00;Shopee;End User;whatever_mode;SURABAYA;JAWA TIMUR;DKK Abdi Dalem;Dkk Abdi Dalem;Dupa Kerucut;1;39000;34780;4220;39000;34780;TotalPenjualan_Mismatch;TRUE;34780;4220;1;2024
12/11/2024 00:00;Shopee;End User;lantikaap;BEKASI;JAWA BARAT;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;34780;4220;39000;34780;TotalPenjualan_Mismatch;TRUE;34780;4220;1;2024
12/11/2024 00:00;Shopee;End User;lantikaap;BEKASI;JAWA BARAT;DKK Abdi Dalem;Dkk Abdi Dalem;Dupa Kerucut;1;39000;34780;4220;39000;34780;TotalPenjualan_Mismatch;TRUE;34780;4220;1;2024
12/11/2024 00:00;Shopee;End User;lantikaap;BEKASI;JAWA BARAT;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;39000;34780;4220;39000;34780;TotalPenjualan_Mismatch;TRUE;34780;4220;1;2024
12/11/2024 00:00;Shopee;End User;nattaaasya;BOGOR;JAWA BARAT;DKS Melati;Dks Melati;Dupa Stik;1;30000;26754;3246;30000;26754;TotalPenjualan_Mismatch;TRUE;26754;3246;1;2024
12/11/2024 00:00;Shopee;End User;nattaaasya;BOGOR;JAWA BARAT;Tempat Dupa Bubble;Tempat Dupa Bubble;Tatakan Dupa;1;11000;10564;436;11000;10564;TotalPenjualan_Mismatch;TRUE;10564;436;1;2024
12/11/2024 00:00;Shopee;End User;nattaaasya;BOGOR;JAWA BARAT;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;39000;34780;4220;39000;34780;TotalPenjualan_Mismatch;TRUE;34780;4220;1;2024
12/11/2024 00:00;Shopee;End User;kamalhasan123;BEKASI;JAWA BARAT;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;35490;3510;39000;35490;TotalPenjualan_Mismatch;TRUE;35490;3510;1;2024
12/11/2024 00:00;Shopee;End User;mchairante;TANGERANG SELATAN;BANTEN;DKS Gaharu;Dks Gaharu;Dupa Stik;1;30000;26754;3246;30000;26754;TotalPenjualan_Mismatch;TRUE;26754;3246;1;2024
12/11/2024 00:00;Shopee;End User;mchairante;TANGERANG SELATAN;BANTEN;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;1;30000;26754;3246;30000;26754;TotalPenjualan_Mismatch;TRUE;26754;3246;1;2024
12/11/2024 00:00;Shopee;End User;mchairante;TANGERANG SELATAN;BANTEN;DKS Melati;Dks Melati;Dupa Stik;1;30000;26754;3246;30000;26754;TotalPenjualan_Mismatch;TRUE;26754;3246;1;2024
12/11/2024 00:00;Shopee;End User;Danil Hadyan;JAKARTA UTARA;DKI JAKARTA;DKS Gaharu;Dks Gaharu;Dupa Stik;1;39000;35490;3510;39000;35490;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;35490;3510;1;2024
12/11/2024 00:00;Shopee;End User;osaa.sacaaa;JAKARTA UTARA;DKI JAKARTA;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;35490;3510;39000;35490;TotalPenjualan_Mismatch;TRUE;35490;3510;1;2024
12/11/2024 00:00;Shopee;End User;uti1145;DEPOK;JAWA BARAT;DKS Melati;Dks Melati;Dupa Stik;1;30000;27300;2700;30000;27300;TotalPenjualan_Mismatch;TRUE;27300;2700;1;2024
12/11/2024 00:00;Shopee;End User;octaviarest;JAKARTA SELATAN;DKI JAKARTA;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;35490;3510;39000;35490;TotalPenjualan_Mismatch;TRUE;35490;3510;1;2024
13/11/2024 00:00;Shopee;End User;columic;TANGERANG;BANTEN;DKS Gaharu;Dks Gaharu;Dupa Stik;1;30000;29400;600;30000;29400;TotalPenjualan_Mismatch;TRUE;29400;600;1;2024
13/11/2024 00:00;Shopee;End User;columic;TANGERANG;BANTEN;Tempat Dupa Bubble Coaster;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;27440;560;28000;27440;TotalPenjualan_Mismatch;TRUE;27440;560;1;2024
13/11/2024 00:00;Shopee;End User;columic;TANGERANG;BANTEN;Tempat Dupa Stik Egronomic;Tempat Dupa Stik Egronomic;Tatakan Dupa;1;129000;91336;37664;129000;91336;TotalPenjualan_Mismatch;TRUE;91336;37664;1;2024
13/11/2024 00:00;Shopee;End User;ramawijayahasani;KOTA PRABUMULIH;SUMATERA SELATAN;DKS Gaharu;Dks Gaharu;Dupa Stik;1;30000;29400;600;30000;29400;TotalPenjualan_Mismatch;TRUE;29400;600;1;2024
13/11/2024 00:00;Shopee;End User;ramawijayahasani;KOTA PRABUMULIH;SUMATERA SELATAN;DKS Melati;Dks Melati;Dupa Stik;1;30000;29400;600;30000;29400;TotalPenjualan_Mismatch;TRUE;29400;600;1;2024
13/11/2024 00:00;Shopee;End User;ramawijayahasani;KOTA PRABUMULIH;SUMATERA SELATAN;DKS Baccarat;Dks Baccarat;Dupa Stik;1;30000;29400;600;30000;29400;TotalPenjualan_Mismatch;TRUE;29400;600;1;2024
13/11/2024 00:00;Shopee;End User;uwie_1510;BEKASI;JAWA BARAT;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;39000;35939;3061;39000;35939;TotalPenjualan_Mismatch;TRUE;35939;3061;1;2024
13/11/2024 00:00;Shopee;End User;uwie_1510;BEKASI;JAWA BARAT;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;39000;35939;3061;39000;35939;TotalPenjualan_Mismatch;TRUE;35939;3061;1;2024
13/11/2024 00:00;Shopee;End User;uwie_1510;BEKASI;JAWA BARAT;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;35939;3061;39000;35939;TotalPenjualan_Mismatch;TRUE;35939;3061;1;2024
13/11/2024 00:00;Shopee;End User;uwie_1510;BEKASI;JAWA BARAT;Tempat Dupa Stik Egronomic;Tempat Dupa Stik Egronomic;Tatakan Dupa;1;129000;90404;38596;129000;90404;TotalPenjualan_Mismatch;TRUE;90404;38596;1;2024
13/11/2024 00:00;Shopee;End User;tina_hilwah;MAGELANG;JAWA TENGAH;Hampers Mini;Hampers Mini;Hampers;1;117000;117000;0;117000;117000;;FALSE;117000;0;1;2024
13/11/2024 00:00;Shopee;End User;ssusanto51;KARAWANG;JAWA BARAT;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050;TotalPenjualan_Mismatch;TRUE;37050;1950;1;2024
13/11/2024 00:00;Shopee;End User;ninawar;MALANG;JAWA TIMUR;DKS Gaharu;Dks Gaharu;Dupa Stik;1;30000;30000;0;30000;30000;;FALSE;30000;0;1;2024
13/11/2024 00:00;Shopee;End User;ninawar;MALANG;JAWA TIMUR;DKS Lemontea;Dks Lemontea;Dupa Stik;1;30000;30000;0;30000;30000;;FALSE;30000;0;1;2024
13/11/2024 00:00;Shopee;End User;lisamartini;MAGETAN;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050;TotalPenjualan_Mismatch;TRUE;37050;1950;1;2024
14/11/2024 00:00;Shopee;End User;drobcho;SLEMAN;D.I YOGYAKARTA;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050;TotalPenjualan_Mismatch;TRUE;37050;1950;1;2024
14/11/2024 00:00;Shopee;End User;eka_maya_sari;DENPASAR;BALI;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;39000;37050;1950;39000;37050;TotalPenjualan_Mismatch;TRUE;37050;1950;1;2024
14/11/2024 00:00;Shopee;End User;eka_maya_sari;DENPASAR;BALI;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;37050;1950;39000;37050;TotalPenjualan_Mismatch;TRUE;37050;1950;1;2024
14/11/2024 00:00;Shopee;End User;sugengsusilo08;DEPOK;JAWA BARAT;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;37050;1950;39000;37050;TotalPenjualan_Mismatch;TRUE;37050;1950;1;2024
14/11/2024 00:00;Shopee;End User;mymuse;JAKARTA UTARA;DKI JAKARTA;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;35939;3061;39000;35939;TotalPenjualan_Mismatch;TRUE;35939;3061;1;2024
14/11/2024 00:00;Shopee;End User;mymuse;JAKARTA UTARA;DKI JAKARTA;Tempat Dupa Bubble Coaster;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;27160;840;28000;27160;TotalPenjualan_Mismatch;TRUE;27160;840;1;2024
14/11/2024 00:00;Shopee;End User;mymuse;JAKARTA UTARA;DKI JAKARTA;DKS Mawar;Dks Mawar;Dupa Stik;1;30000;29100;900;30000;29100;TotalPenjualan_Mismatch;TRUE;29100;900;1;2024
14/11/2024 00:00;Shopee;End User;mymuse;JAKARTA UTARA;DKI JAKARTA;DKS Lemontea;Dks Lemontea;Dupa Stik;1;30000;29100;900;30000;29100;TotalPenjualan_Mismatch;TRUE;29100;900;1;2024
14/11/2024 00:00;Shopee;End User;iwan88lia;KOTA BALIKPAPAN;KALIMANTAN TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;36309;2691;39000;36309;TotalPenjualan_Mismatch;TRUE;36309;2691;1;2024
14/11/2024 00:00;Shopee;End User;iwan88lia;KOTA BALIKPAPAN;KALIMANTAN TIMUR;DKK Abdi Dalem;Dkk Abdi Dalem;Dupa Kerucut;1;39000;36309;2691;39000;36309;TotalPenjualan_Mismatch;TRUE;36309;2691;1;2024
14/11/2024 00:00;Shopee;End User;iwan88lia;KOTA BALIKPAPAN;KALIMANTAN TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;36309;2691;39000;36309;TotalPenjualan_Mismatch;TRUE;36309;2691;1;2024
14/11/2024 00:00;Shopee;End User;sipbuyerid;JAKARTA BARAT;DKI JAKARTA;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;1;30000;30000;0;30000;30000;;FALSE;30000;0;1;2024
14/11/2024 00:00;Shopee;End User;sipbuyerid;JAKARTA BARAT;DKI JAKARTA;DKS Melati;Dks Melati;Dupa Stik;1;30000;30000;0;30000;30000;;FALSE;30000;0;1;2024
14/11/2024 00:00;Shopee;End User;sipbuyerid;JAKARTA BARAT;DKI JAKARTA;DKS Baccarat;Dks Baccarat;Dupa Stik;1;30000;30000;0;30000;30000;;FALSE;30000;0;1;2024
14/11/2024 00:00;Shopee;End User;radhitarizki;MALANG;JAWA TIMUR;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;39000;37050;1950;39000;37050;TotalPenjualan_Mismatch;TRUE;37050;1950;1;2024
14/11/2024 00:00;Shopee;End User;manggorabbit29;KOTA PALEMBANG;SUMATERA SELATAN;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050;TotalPenjualan_Mismatch;TRUE;37050;1950;1;2024
15/11/2024 00:00;Shopee;End User;shandu_egga;KOTA PALEMBANG;SUMATERA SELATAN;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;36270;2730;39000;36270;TotalPenjualan_Mismatch;TRUE;36270;2730;1;2024
15/11/2024 00:00;Shopee;End User;parveenid;SIDOARJO;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;36270;2730;39000;36270;TotalPenjualan_Mismatch;TRUE;36270;2730;1;2024
15/11/2024 00:00;Shopee;End User;vrssnra;PASURUAN;JAWA TIMUR;Adonan Dupa;Adonan Dupa;Dupa;2;15000;13350;1650;30000;26700;TotalPenjualan_Mismatch;TRUE;26700;3300;1;2024
15/11/2024 00:00;Shopee;End User;85ng5wb83s;KAB. BARITO KUALA;KALIMANTAN SELATAN;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;39000;36270;2730;39000;36270;TotalPenjualan_Mismatch;TRUE;36270;2730;1;2024
15/11/2024 00:00;Shopee;End User;ninoks;LUMAJANG;JAWA TIMUR;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;39000;36270;2730;39000;36270;TotalPenjualan_Mismatch;TRUE;36270;2730;1;2024
15/11/2024 00:00;Shopee;End User;meidymadeline12;JAKARTA SELATAN;DKI JAKARTA;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;36270;2730;39000;36270;TotalPenjualan_Mismatch;TRUE;36270;2730;1;2024
15/11/2024 00:00;Shopee;End User;meidymadeline12;JAKARTA SELATAN;DKI JAKARTA;DKK Abdi Dalem;Dkk Abdi Dalem;Dupa Kerucut;1;39000;36270;2730;39000;36270;TotalPenjualan_Mismatch;TRUE;36270;2730;1;2024
16/11/2024 00:00;Shopee;End User;ashryver.jess;JAKARTA SELATAN;DKI JAKARTA;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;36270;2730;39000;36270;TotalPenjualan_Mismatch;TRUE;36270;2730;1;2024
16/11/2024 00:00;Shopee;End User;d7zjwgn_2t;JEPARA;JAWA TENGAH;DKS Gaharu;Dks Gaharu;Dupa Stik;5;30000;26784;3216;150000;133920;"TotalPenjualan_Mismatch;Duplicate";TRUE;133920;16080;2;2024
